Year,Software Version,Patient County,PQI Number,PQI Name,"Observed Rate Per 100,000 People","Expected Rate Per 100,000 People"
2018,v2021,Ontario,PQI_90,Prevention Quality Overall Composite,1186.45,1238.24
2018,v2021,Ontario,PQI_91,Prevention Quality Acute Composite,365.24,323.5
2018,v2021,Ontario,PQI_92,Prevention Quality Chronic Composite,821.22,914.75
2018,v2021,Ontario,PQI_S01,Prevention Quality All Diabetes Composite,186.02,203.38
2018,v2021,Ontario,PQI_S02,Prevention Quality All Circulatory Composite,377.71,433.68
2018,v2021,Ontario,PQI_S03,Prevention Quality All Respiratory Composite,257.48,277.83
2018,v2021,Orange,PQI_01,Diabetes Short-Term Complications,66.49,67.74
2018,v2021,Orange,PQI_03,Diabetes Long-Term Complications,93.44,113.17
2018,v2021,Orange,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,470.59,409.96
2018,v2021,Orange,PQI_07,Hypertension,84.69,60.77
2018,v2021,Orange,PQI_08,Heart Failure,379.71,359.69
2018,v2021,Orange,PQI_11,Bacterial Pneumonia,237.98,155.41
2018,v2021,Orange,PQI_12,Urinary Tract Infection,143.84,123.46
2018,v2021,Orange,PQI_14,Uncontrolled Diabetes,57.04,47.56
2018,v2021,Orange,PQI_15,Asthma in Younger Adults,42.81,42.3
2018,v2021,Orange,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,22.4,27.91
2018,v2021,Orange,PQI_90,Prevention Quality Overall Composite,1384.82,1211.18
2018,v2021,Orange,PQI_91,Prevention Quality Acute Composite,381.81,278.88
2018,v2021,Orange,PQI_92,Prevention Quality Chronic Composite,1003.0,932.3
2018,v2021,Orange,PQI_S01,Prevention Quality All Diabetes Composite,229.23,240.29
2018,v2021,Orange,PQI_S02,Prevention Quality All Circulatory Composite,464.4,420.46
2018,v2021,Orange,PQI_S03,Prevention Quality All Respiratory Composite,309.72,271.7
2018,v2021,Orleans,PQI_01,Diabetes Short-Term Complications,60.61,60.77
2018,v2021,Orleans,PQI_03,Diabetes Long-Term Complications,93.95,105.01
2018,v2021,Orleans,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,254.56,397.83
2018,v2021,Orleans,PQI_07,Hypertension,33.34,50.65
2018,v2021,Orleans,PQI_08,Heart Failure,387.93,372.24
2018,v2021,Orleans,PQI_11,Bacterial Pneumonia,139.41,172.79
2018,v2021,Orleans,PQI_12,Urinary Tract Infection,90.92,133.8
2018,v2021,Orleans,PQI_14,Uncontrolled Diabetes,33.34,40.23
2018,v2021,Orleans,PQI_15,Asthma in Younger Adults,8.78,37.37
2018,v2021,Orleans,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,21.21,26.14
2018,v2021,Orleans,PQI_90,Prevention Quality Overall Composite,1012.24,1219.7
2018,v2021,Orleans,PQI_91,Prevention Quality Acute Composite,230.33,306.6
2018,v2021,Orleans,PQI_92,Prevention Quality Chronic Composite,781.91,913.1
2018,v2021,Orleans,PQI_S01,Prevention Quality All Diabetes Composite,190.93,216.94
2018,v2021,Orleans,PQI_S02,Prevention Quality All Circulatory Composite,421.26,422.89
2018,v2021,Orleans,PQI_S03,Prevention Quality All Respiratory Composite,169.72,273.4
2018,v2021,Oswego,PQI_01,Diabetes Short-Term Complications,97.66,53.35
2018,v2021,Oswego,PQI_03,Diabetes Long-Term Complications,116.98,92.37
2018,v2021,Oswego,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,605.35,374.48
2018,v2021,Oswego,PQI_07,Hypertension,51.51,40.24
2018,v2021,Oswego,PQI_08,Heart Failure,442.15,320.24
2018,v2021,Oswego,PQI_11,Bacterial Pneumonia,243.61,158.02
2018,v2021,Oswego,PQI_12,Urinary Tract Infection,110.54,119.67
2018,v2021,Oswego,PQI_14,Uncontrolled Diabetes,40.78,33.27
2018,v2021,Oswego,PQI_15,Asthma in Younger Adults,43.64,26.94
2018,v2021,Oswego,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,34.34,23.26
2018,v2021,Oswego,PQI_90,Prevention Quality Overall Composite,1514.26,1072.99
2018,v2021,Oswego,PQI_91,Prevention Quality Acute Composite,354.15,277.68
2018,v2021,Oswego,PQI_92,Prevention Quality Chronic Composite,1160.11,795.31
2018,v2021,Oswego,PQI_S01,Prevention Quality All Diabetes Composite,268.3,188.67
2018,v2021,Oswego,PQI_S02,Prevention Quality All Circulatory Composite,493.66,360.48
2018,v2021,Oswego,PQI_S03,Prevention Quality All Respiratory Composite,398.15,246.28
2018,v2021,Otsego,PQI_01,Diabetes Short-Term Complications,36.18,53.64
2018,v2021,Otsego,PQI_03,Diabetes Long-Term Complications,80.41,94.97
2018,v2021,Otsego,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,411.35,416.41
2018,v2021,Otsego,PQI_07,Hypertension,48.25,44.52
2018,v2021,Otsego,PQI_08,Heart Failure,406.06,385.3
2018,v2021,Otsego,PQI_11,Bacterial Pneumonia,285.45,180.07
2018,v2021,Otsego,PQI_12,Urinary Tract Infection,156.8,143.87
2018,v2021,Otsego,PQI_14,Uncontrolled Diabetes,34.17,36.34
2018,v2021,Otsego,PQI_15,Asthma in Younger Adults,26.49,28.52
2018,v2021,Otsego,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,22.11,23.84
2018,v2021,Otsego,PQI_90,Prevention Quality Overall Composite,1324.73,1217.76
2018,v2021,Otsego,PQI_91,Prevention Quality Acute Composite,442.25,323.95
2018,v2021,Otsego,PQI_92,Prevention Quality Chronic Composite,882.48,893.82
2018,v2021,Otsego,PQI_S01,Prevention Quality All Diabetes Composite,162.83,194.86
2018,v2021,Otsego,PQI_S02,Prevention Quality All Circulatory Composite,454.31,429.82
2018,v2021,Otsego,PQI_S03,Prevention Quality All Respiratory Composite,265.35,269.26
2018,v2021,Putnam,PQI_01,Diabetes Short-Term Complications,36.62,56.12
2018,v2021,Putnam,PQI_03,Diabetes Long-Term Complications,53.04,106.22
2018,v2021,Putnam,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,307.43,375.93
2018,v2021,Putnam,PQI_07,Hypertension,30.31,48.91
2018,v2021,Putnam,PQI_08,Heart Failure,292.99,342.1
2018,v2021,Putnam,PQI_11,Bacterial Pneumonia,152.81,161.46
2018,v2021,Putnam,PQI_12,Urinary Tract Infection,73.25,123.24
2018,v2021,Putnam,PQI_14,Uncontrolled Diabetes,18.94,39.67
2018,v2021,Putnam,PQI_15,Asthma in Younger Adults,28.15,33.67
2018,v2021,Putnam,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,11.37,26.62
2018,v2021,Putnam,PQI_90,Prevention Quality Overall Composite,881.49,1157.16
2018,v2021,Putnam,PQI_91,Prevention Quality Acute Composite,226.06,284.71
2018,v2021,Putnam,PQI_92,Prevention Quality Chronic Composite,655.44,872.45
2018,v2021,Putnam,PQI_S01,Prevention Quality All Diabetes Composite,112.4,213.11
2018,v2021,Putnam,PQI_S02,Prevention Quality All Circulatory Composite,323.3,391.01
2018,v2021,Putnam,PQI_S03,Prevention Quality All Respiratory Composite,219.74,268.47
2018,v2021,Queens,PQI_01,Diabetes Short-Term Complications,56.27,75.45
2018,v2021,Queens,PQI_03,Diabetes Long-Term Complications,108.56,134.36
2018,v2021,Queens,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,310.02,454.6
2018,v2021,Queens,PQI_07,Hypertension,87.77,89.26
2018,v2021,Queens,PQI_08,Heart Failure,371.56,438.02
2018,v2021,Queens,PQI_11,Bacterial Pneumonia,108.62,156.56
2018,v2021,Queens,PQI_12,Urinary Tract Infection,125.61,136.71
2018,v2021,Queens,PQI_14,Uncontrolled Diabetes,57.34,68.1
2018,v2021,Queens,PQI_15,Asthma in Younger Adults,31.86,50.6
2018,v2021,Queens,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,29.37,34.11
2018,v2021,Queens,PQI_90,Prevention Quality Overall Composite,1129.0,1410.06
2018,v2021,Queens,PQI_91,Prevention Quality Acute Composite,234.22,293.26
2018,v2021,Queens,PQI_92,Prevention Quality Chronic Composite,894.78,1116.8
2018,v2021,Queens,PQI_S01,Prevention Quality All Diabetes Composite,234.12,292.72
2018,v2021,Queens,PQI_S02,Prevention Quality All Circulatory Composite,459.34,527.27
2018,v2021,Queens,PQI_S03,Prevention Quality All Respiratory Composite,201.48,296.97
2018,v2021,Rensselaer,PQI_01,Diabetes Short-Term Complications,90.44,58.63
2018,v2021,Rensselaer,PQI_03,Diabetes Long-Term Complications,99.79,98.17
2018,v2021,Rensselaer,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,382.24,394.24
2018,v2021,Rensselaer,PQI_07,Hypertension,49.12,48.42
2018,v2021,Rensselaer,PQI_08,Heart Failure,372.67,353.66
2018,v2021,Rensselaer,PQI_11,Bacterial Pneumonia,171.52,164.32
2018,v2021,Rensselaer,PQI_12,Urinary Tract Infection,128.64,128.81
2018,v2021,Rensselaer,PQI_14,Uncontrolled Diabetes,29.63,38.37
2018,v2021,Rensselaer,PQI_15,Asthma in Younger Adults,14.6,33.86
2018,v2021,Rensselaer,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,24.95,24.37
2018,v2021,Rensselaer,PQI_90,Prevention Quality Overall Composite,1195.2,1159.98
2018,v2021,Rensselaer,PQI_91,Prevention Quality Acute Composite,300.16,293.13
2018,v2021,Rensselaer,PQI_92,Prevention Quality Chronic Composite,895.04,866.85
2018,v2021,Rensselaer,PQI_S01,Prevention Quality All Diabetes Composite,228.44,205.38
2018,v2021,Rensselaer,PQI_S02,Prevention Quality All Circulatory Composite,421.79,402.07
2018,v2021,Rensselaer,PQI_S03,Prevention Quality All Respiratory Composite,244.81,259.52
2018,v2021,Richmond,PQI_01,Diabetes Short-Term Complications,63.0,62.92
2018,v2021,Richmond,PQI_03,Diabetes Long-Term Complications,150.56,109.9
2018,v2021,Richmond,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,476.11,402.36
2018,v2021,Richmond,PQI_07,Hypertension,71.01,60.63
2018,v2021,Richmond,PQI_08,Heart Failure,427.91,369.98
2018,v2021,Richmond,PQI_11,Bacterial Pneumonia,127.87,158.53
2018,v2021,Richmond,PQI_12,Urinary Tract Infection,146.29,128.35
2018,v2021,Richmond,PQI_14,Uncontrolled Diabetes,47.78,47.14
2018,v2021,Richmond,PQI_15,Asthma in Younger Adults,61.6,40.79
2018,v2021,Richmond,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,29.9,27.25
2018,v2021,Richmond,PQI_90,Prevention Quality Overall Composite,1371.57,1221.17
2018,v2021,Richmond,PQI_91,Prevention Quality Acute Composite,274.15,286.88
2018,v2021,Richmond,PQI_92,Prevention Quality Chronic Composite,1097.41,934.29
2018,v2021,Richmond,PQI_S01,Prevention Quality All Diabetes Composite,272.02,231.51
2018,v2021,Richmond,PQI_S02,Prevention Quality All Circulatory Composite,498.92,430.61
2018,v2021,Richmond,PQI_S03,Prevention Quality All Respiratory Composite,327.01,272.31
2018,v2021,Rockland,PQI_01,Diabetes Short-Term Complications,48.39,67.07
2018,v2021,Rockland,PQI_03,Diabetes Long-Term Complications,64.25,116.56
2018,v2021,Rockland,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,282.21,436.79
2018,v2021,Rockland,PQI_07,Hypertension,35.46,68.26
2018,v2021,Rockland,PQI_08,Heart Failure,280.76,424.77
2018,v2021,Rockland,PQI_11,Bacterial Pneumonia,189.4,171.97
2018,v2021,Rockland,PQI_12,Urinary Tract Infection,174.38,142.67
2018,v2021,Rockland,PQI_14,Uncontrolled Diabetes,28.79,53.09
2018,v2021,Rockland,PQI_15,Asthma in Younger Adults,24.59,41.77
2018,v2021,Rockland,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.18,29.27
2018,v2021,Rockland,PQI_90,Prevention Quality Overall Composite,1013.74,1346.02
2018,v2021,Rockland,PQI_91,Prevention Quality Acute Composite,363.78,314.65
2018,v2021,Rockland,PQI_92,Prevention Quality Chronic Composite,649.96,1031.37
2018,v2021,Rockland,PQI_S01,Prevention Quality All Diabetes Composite,147.68,249.13
2018,v2021,Rockland,PQI_S02,Prevention Quality All Circulatory Composite,316.22,493.03
2018,v2021,Rockland,PQI_S03,Prevention Quality All Respiratory Composite,186.06,289.36
2018,v2021,Saratoga,PQI_01,Diabetes Short-Term Complications,48.8,52.99
2018,v2021,Saratoga,PQI_03,Diabetes Long-Term Complications,72.38,97.15
2018,v2021,Saratoga,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,352.65,372.93
2018,v2021,Saratoga,PQI_07,Hypertension,23.03,44.32
2018,v2021,Saratoga,PQI_08,Heart Failure,313.09,345.69
2018,v2021,Saratoga,PQI_11,Bacterial Pneumonia,175.46,166.42
2018,v2021,Saratoga,PQI_12,Urinary Tract Infection,115.7,127.4
2018,v2021,Saratoga,PQI_14,Uncontrolled Diabetes,19.19,35.91
2018,v2021,Saratoga,PQI_15,Asthma in Younger Adults,18.29,28.1
2018,v2021,Saratoga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,19.19,24.41
2018,v2021,Saratoga,PQI_90,Prevention Quality Overall Composite,1019.33,1139.12
2018,v2021,Saratoga,PQI_91,Prevention Quality Acute Composite,291.16,293.81
2018,v2021,Saratoga,PQI_92,Prevention Quality Chronic Composite,728.17,845.31
2018,v2021,Saratoga,PQI_S01,Prevention Quality All Diabetes Composite,149.69,196.24
2018,v2021,Saratoga,PQI_S02,Prevention Quality All Circulatory Composite,336.12,390.01
2018,v2021,Saratoga,PQI_S03,Prevention Quality All Respiratory Composite,242.36,259.19
2018,v2021,Schenectady,PQI_01,Diabetes Short-Term Complications,102.03,67.53
2018,v2021,Schenectady,PQI_03,Diabetes Long-Term Complications,107.79,113.49
2018,v2021,Schenectady,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,424.23,430.49
2018,v2021,Schenectady,PQI_07,Hypertension,56.77,62.63
2018,v2021,Schenectady,PQI_08,Heart Failure,470.65,425.02
2018,v2021,Schenectady,PQI_11,Bacterial Pneumonia,190.89,186.66
2018,v2021,Schenectady,PQI_12,Urinary Tract Infection,126.71,153.09
2018,v2021,Schenectady,PQI_14,Uncontrolled Diabetes,34.56,47.32
2018,v2021,Schenectady,PQI_15,Asthma in Younger Adults,77.31,43.69
2018,v2021,Schenectady,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,22.22,27.96
2018,v2021,Schenectady,PQI_90,Prevention Quality Overall Composite,1400.44,1357.97
2018,v2021,Schenectady,PQI_91,Prevention Quality Acute Composite,317.61,339.75
2018,v2021,Schenectady,PQI_92,Prevention Quality Chronic Composite,1082.83,1018.23
2018,v2021,Schenectady,PQI_S01,Prevention Quality All Diabetes Composite,256.72,240.2
2018,v2021,Schenectady,PQI_S02,Prevention Quality All Circulatory Composite,527.43,487.65
2018,v2021,Schenectady,PQI_S03,Prevention Quality All Respiratory Composite,298.68,290.52
2018,v2021,Schoharie,PQI_01,Diabetes Short-Term Complications,19.66,52.82
2018,v2021,Schoharie,PQI_03,Diabetes Long-Term Complications,129.73,103.53
2018,v2021,Schoharie,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,350.24,402.25
2018,v2021,Schoharie,PQI_07,Hypertension,31.45,45.04
2018,v2021,Schoharie,PQI_08,Heart Failure,255.53,377.79
2018,v2021,Schoharie,PQI_11,Bacterial Pneumonia,345.95,179.92
2018,v2021,Schoharie,PQI_12,Urinary Tract Infection,141.53,135.93
2018,v2021,Schoharie,PQI_14,Uncontrolled Diabetes,19.66,37.8
2018,v2021,Schoharie,PQI_15,Asthma in Younger Adults,0.0,28.09
2018,v2021,Schoharie,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,39.31,26.3
2018,v2021,Schoharie,PQI_90,Prevention Quality Overall Composite,1191.18,1223.65
2018,v2021,Schoharie,PQI_91,Prevention Quality Acute Composite,487.48,315.86
2018,v2021,Schoharie,PQI_92,Prevention Quality Chronic Composite,703.7,907.8
2018,v2021,Schoharie,PQI_S01,Prevention Quality All Diabetes Composite,180.84,205.03
2018,v2021,Schoharie,PQI_S02,Prevention Quality All Circulatory Composite,286.98,422.83
2018,v2021,Schoharie,PQI_S03,Prevention Quality All Respiratory Composite,235.88,280.08
2018,v2021,Schuyler,PQI_01,Diabetes Short-Term Complications,116.67,51.31
2018,v2021,Schuyler,PQI_03,Diabetes Long-Term Complications,41.18,107.04
2018,v2021,Schuyler,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,453.32,399.42
2018,v2021,Schuyler,PQI_07,Hypertension,41.18,46.84
2018,v2021,Schuyler,PQI_08,Heart Failure,247.07,392.97
2018,v2021,Schuyler,PQI_11,Bacterial Pneumonia,507.86,187.55
2018,v2021,Schuyler,PQI_12,Urinary Tract Infection,185.3,141.44
2018,v2021,Schuyler,PQI_14,Uncontrolled Diabetes,13.73,38.37
2018,v2021,Schuyler,PQI_15,Asthma in Younger Adults,0.0,26.63
2018,v2021,Schuyler,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,41.18,27.33
2018,v2021,Schuyler,PQI_90,Prevention Quality Overall Composite,1502.99,1268.6
2018,v2021,Schuyler,PQI_91,Prevention Quality Acute Composite,693.16,328.99
2018,v2021,Schuyler,PQI_92,Prevention Quality Chronic Composite,809.83,939.61
2018,v2021,Schuyler,PQI_S01,Prevention Quality All Diabetes Composite,199.03,208.06
2018,v2021,Schuyler,PQI_S02,Prevention Quality All Circulatory Composite,288.24,439.81
2018,v2021,Schuyler,PQI_S03,Prevention Quality All Respiratory Composite,322.56,291.89
2018,v2021,Seneca,PQI_01,Diabetes Short-Term Complications,64.83,59.27
2018,v2021,Seneca,PQI_03,Diabetes Long-Term Complications,100.85,102.34
2018,v2021,Seneca,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,607.11,399.57
2018,v2021,Seneca,PQI_07,Hypertension,46.82,48.28
2018,v2021,Seneca,PQI_08,Heart Failure,356.58,383.44
2018,v2021,Seneca,PQI_11,Bacterial Pneumonia,208.9,179.1
2018,v2021,Seneca,PQI_12,Urinary Tract Infection,234.12,136.22
2018,v2021,Seneca,PQI_14,Uncontrolled Diabetes,36.02,38.54
2018,v2021,Seneca,PQI_15,Asthma in Younger Adults,10.19,32.42
2018,v2021,Seneca,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,25.21,25.64
2018,v2021,Seneca,PQI_90,Prevention Quality Overall Composite,1462.33,1227.58
2018,v2021,Seneca,PQI_91,Prevention Quality Acute Composite,443.02,315.31
2018,v2021,Seneca,PQI_92,Prevention Quality Chronic Composite,1019.31,912.27
2018,v2021,Seneca,PQI_S01,Prevention Quality All Diabetes Composite,219.71,210.84
2018,v2021,Seneca,PQI_S02,Prevention Quality All Circulatory Composite,403.4,431.72
2018,v2021,Seneca,PQI_S03,Prevention Quality All Respiratory Composite,396.2,269.84
2018,v2021,St Lawrence,PQI_01,Diabetes Short-Term Complications,88.45,57.47
2018,v2021,St Lawrence,PQI_03,Diabetes Long-Term Complications,74.67,93.31
2018,v2021,St Lawrence,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,810.45,398.2
2018,v2021,St Lawrence,PQI_07,Hypertension,28.72,43.85
2018,v2021,St Lawrence,PQI_08,Heart Failure,436.53,343.93
2018,v2021,St Lawrence,PQI_11,Bacterial Pneumonia,342.33,164.35
2018,v2021,St Lawrence,PQI_12,Urinary Tract Infection,195.29,128.17
2018,v2021,St Lawrence,PQI_14,Uncontrolled Diabetes,40.21,35.57
2018,v2021,St Lawrence,PQI_15,Asthma in Younger Adults,48.6,29.39
2018,v2021,St Lawrence,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.23,23.36
2018,v2021,St Lawrence,PQI_90,Prevention Quality Overall Composite,1722.0,1126.29
2018,v2021,St Lawrence,PQI_91,Prevention Quality Acute Composite,537.62,292.52
2018,v2021,St Lawrence,PQI_92,Prevention Quality Chronic Composite,1184.38,833.77
2018,v2021,St Lawrence,PQI_S01,Prevention Quality All Diabetes Composite,214.82,196.11
2018,v2021,St Lawrence,PQI_S02,Prevention Quality All Circulatory Composite,465.25,387.78
2018,v2021,St Lawrence,PQI_S03,Prevention Quality All Respiratory Composite,504.31,250.0
2018,v2021,Statewide,PQI_01,Diabetes Short-Term Complications,70.24,70.24
2018,v2021,Statewide,PQI_03,Diabetes Long-Term Complications,119.72,119.72
2018,v2021,Statewide,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,439.42,439.42
2018,v2021,Statewide,PQI_07,Hypertension,71.12,71.12
2018,v2021,Statewide,PQI_08,Heart Failure,411.39,411.39
2018,v2021,Statewide,PQI_11,Bacterial Pneumonia,164.37,164.37
2018,v2021,Statewide,PQI_12,Urinary Tract Infection,136.57,136.57
2018,v2021,Statewide,PQI_14,Uncontrolled Diabetes,55.1,55.1
2018,v2021,Statewide,PQI_15,Asthma in Younger Adults,44.83,44.83
2018,v2021,Statewide,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,29.8,29.8
2018,v2021,Statewide,PQI_90,Prevention Quality Overall Composite,1328.98,1328.98
2018,v2021,Statewide,PQI_91,Prevention Quality Acute Composite,300.94,300.94
2018,v2021,Statewide,PQI_92,Prevention Quality Chronic Composite,1028.04,1028.04
2018,v2021,Statewide,PQI_S01,Prevention Quality All Diabetes Composite,257.77,257.77
2018,v2021,Statewide,PQI_S02,Prevention Quality All Circulatory Composite,482.51,482.51
2018,v2021,Statewide,PQI_S03,Prevention Quality All Respiratory Composite,287.92,287.92
2018,v2021,Steuben,PQI_01,Diabetes Short-Term Complications,59.64,52.28
2018,v2021,Steuben,PQI_03,Diabetes Long-Term Complications,64.94,101.45
2018,v2021,Steuben,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,541.14,397.56
2018,v2021,Steuben,PQI_07,Hypertension,63.61,46.96
2018,v2021,Steuben,PQI_08,Heart Failure,438.66,396.75
2018,v2021,Steuben,PQI_11,Bacterial Pneumonia,280.95,185.02
2018,v2021,Steuben,PQI_12,Urinary Tract Infection,129.88,144.58
2018,v2021,Steuben,PQI_14,Uncontrolled Diabetes,27.83,37.92
2018,v2021,Steuben,PQI_15,Asthma in Younger Adults,8.18,26.26
2018,v2021,Steuben,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.28,25.7
2018,v2021,Steuben,PQI_90,Prevention Quality Overall Composite,1436.58,1252.73
2018,v2021,Steuben,PQI_91,Prevention Quality Acute Composite,410.83,329.6
2018,v2021,Steuben,PQI_92,Prevention Quality Chronic Composite,1025.75,923.13
2018,v2021,Steuben,PQI_S01,Prevention Quality All Diabetes Composite,155.06,202.34
2018,v2021,Steuben,PQI_S02,Prevention Quality All Circulatory Composite,502.27,443.7
2018,v2021,Steuben,PQI_S03,Prevention Quality All Respiratory Composite,368.42,277.23
2018,v2021,Suffolk,PQI_01,Diabetes Short-Term Complications,51.79,61.44
2018,v2021,Suffolk,PQI_03,Diabetes Long-Term Complications,120.95,111.4
2018,v2021,Suffolk,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,410.0,404.28
2018,v2021,Suffolk,PQI_12,Urinary Tract Infection,169.76,135.5
2018,v2021,Suffolk,PQI_14,Uncontrolled Diabetes,46.68,45.99
2018,v2021,Suffolk,PQI_15,Asthma in Younger Adults,35.67,39.48
2018,v2021,Suffolk,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,29.13,27.67
2018,v2021,Suffolk,PQI_90,Prevention Quality Overall Composite,1392.39,1257.12
2018,v2021,Suffolk,PQI_91,Prevention Quality Acute Composite,349.14,303.96
2018,v2021,Suffolk,PQI_92,Prevention Quality Chronic Composite,1043.25,953.17
2018,v2021,Suffolk,PQI_S01,Prevention Quality All Diabetes Composite,229.64,230.49
2018,v2021,Suffolk,PQI_S02,Prevention Quality All Circulatory Composite,531.67,443.1
2018,v2021,Suffolk,PQI_S03,Prevention Quality All Respiratory Composite,282.19,279.72
2018,v2021,Sullivan,PQI_01,Diabetes Short-Term Complications,83.67,64.05
2018,v2021,Sullivan,PQI_03,Diabetes Long-Term Complications,107.58,121.2
2018,v2021,Sullivan,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,524.34,420.06
2018,v2021,Sullivan,PQI_07,Hypertension,104.16,60.48
2018,v2021,Sullivan,PQI_08,Heart Failure,420.06,400.13
2018,v2021,Sullivan,PQI_11,Bacterial Pneumonia,269.79,175.23
2018,v2021,Sullivan,PQI_12,Urinary Tract Infection,163.93,133.24
2018,v2021,Sullivan,PQI_14,Uncontrolled Diabetes,23.91,48.48
2018,v2021,Sullivan,PQI_15,Asthma in Younger Adults,41.92,40.49
2018,v2021,Sullivan,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,27.32,30.64
2018,v2021,Sullivan,PQI_90,Prevention Quality Overall Composite,1550.47,1311.93
2018,v2021,Sullivan,PQI_91,Prevention Quality Acute Composite,433.72,308.47
2018,v2021,Sullivan,PQI_92,Prevention Quality Chronic Composite,1116.75,1003.45
2018,v2021,Sullivan,PQI_S01,Prevention Quality All Diabetes Composite,225.4,246.64
2018,v2021,Sullivan,PQI_S02,Prevention Quality All Circulatory Composite,524.22,460.61
2018,v2021,Sullivan,PQI_S03,Prevention Quality All Respiratory Composite,367.13,296.36
2018,v2021,Tioga,PQI_01,Diabetes Short-Term Complications,47.47,51.63
2018,v2021,Tioga,PQI_03,Diabetes Long-Term Complications,71.2,102.54
2018,v2021,Tioga,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,172.02,395.48
2018,v2021,Tioga,PQI_07,Hypertension,10.55,45.85
2018,v2021,Tioga,PQI_08,Heart Failure,160.86,389.33
2018,v2021,Tioga,PQI_11,Bacterial Pneumonia,192.5,184.79
2018,v2021,Tioga,PQI_12,Urinary Tract Infection,79.11,141.69
2018,v2021,Tioga,PQI_14,Uncontrolled Diabetes,31.64,37.24
2018,v2021,Tioga,PQI_15,Asthma in Younger Adults,25.5,25.74
2018,v2021,Tioga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,15.82,26.07
2018,v2021,Tioga,PQI_90,Prevention Quality Overall Composite,727.81,1244.54
2018,v2021,Tioga,PQI_91,Prevention Quality Acute Composite,271.61,326.49
2018,v2021,Tioga,PQI_92,Prevention Quality Chronic Composite,456.2,918.06
2018,v2021,Tioga,PQI_S01,Prevention Quality All Diabetes Composite,158.22,202.22
2018,v2021,Tioga,PQI_S02,Prevention Quality All Circulatory Composite,171.4,435.18
2018,v2021,Tioga,PQI_S03,Prevention Quality All Respiratory Composite,126.58,280.79
2018,v2021,Tompkins,PQI_01,Diabetes Short-Term Complications,31.33,56.63
2018,v2021,Tompkins,PQI_03,Diabetes Long-Term Complications,58.18,74.5
2018,v2021,Tompkins,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,241.94,392.82
2018,v2021,Tompkins,PQI_07,Hypertension,27.97,37.25
2018,v2021,Tompkins,PQI_08,Heart Failure,195.81,269.92
2018,v2021,Tompkins,PQI_11,Bacterial Pneumonia,104.06,129.79
2018,v2021,Tompkins,PQI_12,Urinary Tract Infection,72.73,104.39
2018,v2021,Tompkins,PQI_14,Uncontrolled Diabetes,12.31,30.99
2018,v2021,Tompkins,PQI_15,Asthma in Younger Adults,8.55,30.62
